"","doc_id","negative","positive","neg_positive","neg_negative"
"41178","text41178",0,0,0,0
"41179","text41179",2,1,0,0
"41180","text41180",1,0,0,0
"41181","text41181",1,0,0,0
"41182","text41182",1,1,0,0
"41183","text41183",1,1,0,0
"41184","text41184",1,0,0,0
"41185","text41185",0,1,0,0
"41186","text41186",0,0,0,0
"41187","text41187",0,1,0,0
"41188","text41188",0,0,0,0
"41189","text41189",1,0,0,0
"41190","text41190",0,1,0,0
"41191","text41191",0,0,0,0
"41192","text41192",1,0,0,0
"41193","text41193",2,0,0,0
"41194","text41194",0,0,0,0
"41195","text41195",0,0,0,0
"41196","text41196",0,0,0,0
"41197","text41197",1,0,0,0
"41198","text41198",1,1,0,0
"41199","text41199",0,0,0,0
"41200","text41200",0,0,0,0
"41201","text41201",0,0,0,0
"41202","text41202",0,1,0,0
"41203","text41203",0,1,0,0
"41204","text41204",1,2,0,0
"41205","text41205",1,1,0,0
"41206","text41206",0,1,0,0
"41207","text41207",1,0,0,0
"41208","text41208",1,0,0,0
"41209","text41209",1,0,0,0
"41210","text41210",0,0,0,0
"41211","text41211",0,0,0,0
"41212","text41212",3,0,0,0
"41213","text41213",0,0,0,0
"41214","text41214",0,0,0,0
"41215","text41215",1,1,0,0
"41216","text41216",0,1,0,0
"41217","text41217",2,0,0,0
"41218","text41218",1,0,0,0
"41219","text41219",0,0,0,0
"41220","text41220",0,0,0,0
"41221","text41221",0,1,0,0
"41222","text41222",1,0,0,0
"41223","text41223",1,0,0,0
"41224","text41224",2,0,0,0
"41225","text41225",0,0,0,0
"41226","text41226",0,0,0,0
"41227","text41227",0,0,0,0
"41228","text41228",0,0,0,0
"41229","text41229",0,1,0,0
"41230","text41230",0,1,0,0
"41231","text41231",1,0,0,0
"41232","text41232",0,1,0,0
"41233","text41233",1,0,0,0
"41234","text41234",0,1,0,0
"41235","text41235",1,0,0,0
"41236","text41236",1,0,0,0
"41237","text41237",2,0,0,0
"41238","text41238",0,0,0,0
"41239","text41239",0,0,0,0
"41240","text41240",0,0,0,0
"41241","text41241",1,1,0,0
"41242","text41242",0,0,0,0
"41243","text41243",0,1,1,0
"41244","text41244",0,0,0,0
"41245","text41245",1,1,1,0
"41246","text41246",0,0,0,0
"41247","text41247",1,2,0,0
"41248","text41248",2,0,0,0
"41249","text41249",3,0,0,0
"41250","text41250",2,1,0,0
"41251","text41251",0,0,0,0
"41252","text41252",2,0,0,0
"41253","text41253",0,1,0,0
"41254","text41254",0,2,0,0
"41255","text41255",1,0,0,0
"41256","text41256",1,0,0,0
"41257","text41257",0,0,0,0
"41258","text41258",1,0,0,0
"41259","text41259",3,0,0,0
"41260","text41260",2,0,0,0
"41261","text41261",0,0,0,0
"41262","text41262",0,0,0,0
"41263","text41263",2,0,0,0
"41264","text41264",0,0,0,0
"41265","text41265",1,0,0,0
"41266","text41266",0,1,0,0
"41267","text41267",2,1,0,0
"41268","text41268",0,0,0,0
"41269","text41269",0,0,0,0
"41270","text41270",0,1,0,0
"41271","text41271",0,0,0,0
"41272","text41272",1,2,0,0
"41273","text41273",2,1,0,0
"41274","text41274",2,0,0,0
"41275","text41275",1,1,0,0
"41276","text41276",1,0,0,0
"41277","text41277",0,1,0,0
"41278","text41278",1,4,0,0
"41279","text41279",1,2,0,0
"41280","text41280",0,0,0,0
"41281","text41281",0,1,0,0
"41282","text41282",0,0,0,0
"41283","text41283",0,2,1,0
"41284","text41284",0,0,0,0
"41285","text41285",2,0,0,0
"41286","text41286",1,0,0,1
"41287","text41287",1,0,0,0
"41288","text41288",1,2,0,0
"41289","text41289",1,0,0,0
"41290","text41290",1,0,0,0
"41291","text41291",1,0,0,0
"41292","text41292",2,0,0,0
"41293","text41293",0,2,0,0
"41294","text41294",0,0,0,0
"41295","text41295",0,2,0,0
"41296","text41296",1,1,0,0
"41297","text41297",1,2,0,0
"41298","text41298",0,0,0,0
"41299","text41299",0,1,0,0
"41300","text41300",0,1,0,0
"41301","text41301",1,0,0,0
"41302","text41302",1,0,0,0
"41303","text41303",3,0,0,0
"41304","text41304",2,0,0,0
"41305","text41305",0,0,0,0
"41306","text41306",0,0,0,0
"41307","text41307",0,0,0,0
"41308","text41308",1,1,0,0
"41309","text41309",0,0,0,0
"41310","text41310",0,0,0,0
"41311","text41311",1,1,0,0
"41312","text41312",0,0,0,0
"41313","text41313",1,0,0,0
"41314","text41314",0,1,0,0
"41315","text41315",0,0,0,0
"41316","text41316",0,0,0,0
"41317","text41317",2,0,0,0
"41318","text41318",1,0,0,0
"41319","text41319",0,1,0,0
"41320","text41320",0,1,0,0
"41321","text41321",0,0,0,0
"41322","text41322",1,0,0,0
"41323","text41323",0,0,0,0
"41324","text41324",0,0,0,0
"41325","text41325",1,0,0,0
"41326","text41326",1,0,0,0
"41327","text41327",0,0,0,0
"41328","text41328",1,0,0,0
"41329","text41329",0,0,0,0
"41330","text41330",0,3,0,0
"41331","text41331",0,1,0,0
"41332","text41332",0,0,0,0
"41333","text41333",0,0,0,0
"41334","text41334",0,0,0,0
"41335","text41335",0,0,0,0
"41336","text41336",0,0,0,0
"41337","text41337",0,0,0,0
"41338","text41338",0,0,0,0
"41339","text41339",1,0,0,0
"41340","text41340",1,0,0,0
"41341","text41341",4,1,0,0
"41342","text41342",0,0,0,0
"41343","text41343",0,0,0,0
"41344","text41344",1,0,0,0
"41345","text41345",1,0,0,0
"41346","text41346",1,1,0,0
"41347","text41347",1,0,0,0
"41348","text41348",0,0,0,0
"41349","text41349",1,0,0,0
"41350","text41350",0,1,0,0
"41351","text41351",1,0,0,0
"41352","text41352",0,1,0,0
"41353","text41353",2,0,0,0
"41354","text41354",0,2,0,0
"41355","text41355",1,0,0,0
"41356","text41356",0,1,0,0
"41357","text41357",0,0,0,0
"41358","text41358",0,1,0,0
"41359","text41359",1,0,0,0
"41360","text41360",0,0,0,0
"41361","text41361",2,0,0,0
"41362","text41362",0,0,0,0
"41363","text41363",0,0,0,0
"41364","text41364",1,1,0,0
"41365","text41365",0,1,0,0
"41366","text41366",1,0,0,0
"41367","text41367",0,0,0,0
"41368","text41368",0,0,0,0
"41369","text41369",0,2,0,0
"41370","text41370",3,0,0,0
"41371","text41371",0,0,0,0
"41372","text41372",0,0,0,0
"41373","text41373",2,0,0,0
"41374","text41374",0,1,0,0
"41375","text41375",0,0,0,0
"41376","text41376",0,0,0,0
"41377","text41377",1,1,0,0
"41378","text41378",0,0,0,0
"41379","text41379",0,0,0,0
"41380","text41380",0,0,0,0
"41381","text41381",1,0,0,0
"41382","text41382",0,0,0,0
"41383","text41383",1,1,0,0
"41384","text41384",0,0,0,0
"41385","text41385",1,2,0,0
"41386","text41386",1,1,0,0
"41387","text41387",1,2,0,0
"41388","text41388",0,0,0,0
"41389","text41389",0,0,0,0
"41390","text41390",0,0,0,0
"41391","text41391",1,0,0,0
"41392","text41392",0,0,0,0
"41393","text41393",0,0,0,0
"41394","text41394",0,0,0,0
"41395","text41395",0,0,0,0
"41396","text41396",0,0,0,0
"41397","text41397",0,0,0,0
"41398","text41398",0,0,0,0
"41399","text41399",0,0,0,0
"41400","text41400",2,0,0,0
"41401","text41401",2,0,0,0
"41402","text41402",0,1,0,0
"41403","text41403",0,1,0,0
"41404","text41404",1,0,0,0
"41405","text41405",0,0,0,0
"41406","text41406",1,0,0,0
"41407","text41407",0,0,0,0
"41408","text41408",0,0,0,0
"41409","text41409",0,0,0,0
"41410","text41410",2,0,0,0
"41411","text41411",2,2,0,0
"41412","text41412",0,0,0,0
"41413","text41413",0,0,0,0
"41414","text41414",0,1,0,0
"41415","text41415",0,0,0,0
"41416","text41416",2,0,0,0
"41417","text41417",2,0,0,0
"41418","text41418",0,0,0,0
"41419","text41419",1,1,0,0
"41420","text41420",0,0,0,0
"41421","text41421",1,0,0,0
"41422","text41422",1,0,0,0
"41423","text41423",1,0,0,0
"41424","text41424",0,1,0,0
"41425","text41425",2,0,0,0
"41426","text41426",0,0,0,0
"41427","text41427",1,0,0,0
"41428","text41428",1,1,0,0
"41429","text41429",0,0,0,0
"41430","text41430",0,2,0,0
"41431","text41431",0,1,0,0
"41432","text41432",1,0,0,0
"41433","text41433",0,0,0,0
"41434","text41434",0,0,0,0
"41435","text41435",0,0,0,0
"41436","text41436",1,1,0,0
"41437","text41437",1,1,0,0
"41438","text41438",1,0,0,0
"41439","text41439",1,0,0,0
"41440","text41440",0,0,0,0
"41441","text41441",2,0,0,0
"41442","text41442",1,0,0,0
"41443","text41443",1,0,0,0
"41444","text41444",0,0,0,0
"41445","text41445",2,1,0,0
"41446","text41446",2,0,0,0
"41447","text41447",1,0,0,0
"41448","text41448",0,0,0,0
"41449","text41449",0,0,0,0
"41450","text41450",2,0,0,0
"41451","text41451",1,0,0,0
"41452","text41452",0,1,0,0
"41453","text41453",1,0,0,0
"41454","text41454",1,0,0,0
"41455","text41455",0,0,0,0
"41456","text41456",0,0,0,0
"41457","text41457",0,1,0,0
"41458","text41458",0,0,0,0
"41459","text41459",0,0,0,0
"41460","text41460",0,0,0,0
"41461","text41461",1,2,0,0
"41462","text41462",0,2,0,0
"41463","text41463",2,1,0,0
"41464","text41464",0,1,0,0
"41465","text41465",1,0,0,0
"41466","text41466",1,1,0,0
"41467","text41467",0,0,0,0
"41468","text41468",0,1,0,0
"41469","text41469",1,0,0,0
"41470","text41470",0,0,0,0
"41471","text41471",0,0,0,0
"41472","text41472",0,0,0,0
"41473","text41473",1,0,0,0
"41474","text41474",2,1,0,0
"41475","text41475",1,0,0,0
"41476","text41476",2,0,0,0
"41477","text41477",1,1,0,0
"41478","text41478",1,0,0,0
"41479","text41479",0,1,0,0
"41480","text41480",0,0,0,0
"41481","text41481",1,0,0,0
"41482","text41482",1,0,0,0
"41483","text41483",0,0,0,0
"41484","text41484",0,0,0,0
"41485","text41485",1,0,0,0
"41486","text41486",0,0,0,0
"41487","text41487",1,2,0,0
"41488","text41488",0,0,0,0
"41489","text41489",0,0,0,0
"41490","text41490",0,1,0,0
"41491","text41491",1,0,0,0
"41492","text41492",0,0,0,0
"41493","text41493",0,1,0,0
"41494","text41494",0,2,0,0
"41495","text41495",0,1,0,0
"41496","text41496",0,1,0,0
"41497","text41497",1,0,0,0
"41498","text41498",0,0,0,0
"41499","text41499",1,0,0,0
"41500","text41500",0,0,0,0
"41501","text41501",0,0,0,0
"41502","text41502",0,0,0,0
"41503","text41503",0,0,0,0
"41504","text41504",1,0,0,0
"41505","text41505",0,0,0,0
"41506","text41506",0,0,0,0
"41507","text41507",0,0,0,0
"41508","text41508",1,0,0,0
"41509","text41509",1,4,0,0
"41510","text41510",0,0,0,0
"41511","text41511",1,1,0,0
"41512","text41512",1,0,0,0
"41513","text41513",2,1,0,0
"41514","text41514",1,0,0,0
"41515","text41515",4,0,0,0
"41516","text41516",0,0,0,0
"41517","text41517",1,0,0,0
"41518","text41518",0,0,0,0
"41519","text41519",0,0,0,0
"41520","text41520",0,0,0,0
"41521","text41521",0,0,0,0
"41522","text41522",0,1,0,0
"41523","text41523",1,1,0,0
"41524","text41524",0,2,0,0
"41525","text41525",1,0,0,0
"41526","text41526",2,0,0,0
"41527","text41527",0,3,0,0
"41528","text41528",1,2,0,0
"41529","text41529",0,0,0,0
"41530","text41530",0,1,0,0
"41531","text41531",1,0,0,0
"41532","text41532",0,0,0,0
"41533","text41533",1,1,0,0
"41534","text41534",0,2,0,0
"41535","text41535",0,0,0,0
"41536","text41536",0,0,0,0
"41537","text41537",0,1,0,0
"41538","text41538",0,0,0,0
"41539","text41539",1,0,0,0
"41540","text41540",0,0,0,0
"41541","text41541",2,0,0,0
"41542","text41542",0,0,0,0
"41543","text41543",1,0,0,0
"41544","text41544",1,1,0,0
"41545","text41545",1,0,0,0
"41546","text41546",0,0,0,0
"41547","text41547",1,0,0,0
"41548","text41548",0,0,0,0
"41549","text41549",0,0,0,0
"41550","text41550",2,1,0,0
"41551","text41551",1,0,0,0
"41552","text41552",0,0,0,0
"41553","text41553",0,2,0,0
"41554","text41554",0,0,0,0
"41555","text41555",0,0,0,0
"41556","text41556",0,1,0,0
"41557","text41557",1,1,0,0
"41558","text41558",0,0,0,0
"41559","text41559",0,0,0,0
"41560","text41560",0,1,0,0
"41561","text41561",2,0,0,0
"41562","text41562",0,0,0,0
"41563","text41563",0,0,0,0
"41564","text41564",1,0,0,0
"41565","text41565",1,1,0,0
"41566","text41566",1,0,0,0
"41567","text41567",1,1,0,0
"41568","text41568",0,1,0,0
"41569","text41569",0,0,0,0
"41570","text41570",0,1,0,0
"41571","text41571",0,0,0,0
"41572","text41572",0,2,0,0
"41573","text41573",0,0,0,0
"41574","text41574",1,0,0,0
"41575","text41575",0,2,0,0
"41576","text41576",1,0,0,0
"41577","text41577",0,0,0,0
"41578","text41578",0,1,0,0
"41579","text41579",0,0,0,0
"41580","text41580",1,0,0,0
"41581","text41581",1,0,0,0
"41582","text41582",0,1,0,0
"41583","text41583",0,1,0,0
"41584","text41584",0,0,0,0
"41585","text41585",0,0,0,0
"41586","text41586",1,0,0,0
"41587","text41587",1,0,0,0
"41588","text41588",0,0,0,0
"41589","text41589",0,0,0,0
"41590","text41590",0,0,0,0
"41591","text41591",0,0,0,0
"41592","text41592",0,0,0,0
"41593","text41593",0,0,0,0
"41594","text41594",3,0,0,0
"41595","text41595",2,1,0,0
"41596","text41596",0,0,0,0
"41597","text41597",0,2,0,0
"41598","text41598",0,0,0,0
"41599","text41599",1,1,0,0
"41600","text41600",2,1,0,0
"41601","text41601",0,0,0,0
"41602","text41602",0,0,0,0
"41603","text41603",0,0,0,0
"41604","text41604",0,0,0,0
"41605","text41605",0,1,0,0
"41606","text41606",0,1,0,0
"41607","text41607",0,0,0,0
"41608","text41608",0,0,0,0
"41609","text41609",0,0,0,0
"41610","text41610",0,0,0,0
"41611","text41611",0,0,0,0
"41612","text41612",1,0,0,0
"41613","text41613",0,1,0,0
"41614","text41614",0,2,0,0
"41615","text41615",0,1,0,0
"41616","text41616",0,1,0,0
"41617","text41617",1,1,0,0
"41618","text41618",0,0,0,0
"41619","text41619",0,2,0,0
"41620","text41620",2,0,0,0
"41621","text41621",2,2,0,0
"41622","text41622",1,0,0,0
"41623","text41623",0,1,0,0
"41624","text41624",4,0,0,0
"41625","text41625",0,0,0,0
"41626","text41626",1,0,0,0
"41627","text41627",1,1,1,0
"41628","text41628",0,0,0,0
"41629","text41629",1,0,0,0
"41630","text41630",1,0,0,0
"41631","text41631",0,0,0,0
"41632","text41632",3,0,0,0
"41633","text41633",1,1,0,0
"41634","text41634",0,1,0,0
"41635","text41635",0,1,0,0
"41636","text41636",1,0,0,0
"41637","text41637",1,1,1,0
"41638","text41638",0,2,0,0
"41639","text41639",1,0,0,0
"41640","text41640",3,0,0,0
"41641","text41641",0,1,0,0
"41642","text41642",1,0,0,0
"41643","text41643",0,0,0,0
"41644","text41644",1,0,0,0
"41645","text41645",0,0,0,0
"41646","text41646",1,0,0,0
"41647","text41647",0,0,0,0
"41648","text41648",0,0,0,0
"41649","text41649",0,0,0,0
"41650","text41650",0,0,0,0
"41651","text41651",0,0,0,0
"41652","text41652",1,2,0,0
"41653","text41653",0,0,0,0
"41654","text41654",2,3,0,0
"41655","text41655",0,1,0,0
"41656","text41656",0,2,0,0
"41657","text41657",0,3,0,0
"41658","text41658",1,1,0,0
"41659","text41659",0,2,0,0
"41660","text41660",0,1,0,0
"41661","text41661",0,1,1,0
"41662","text41662",1,1,0,0
"41663","text41663",1,0,0,0
"41664","text41664",0,0,0,0
"41665","text41665",1,0,0,0
"41666","text41666",0,1,0,0
"41667","text41667",0,1,0,0
"41668","text41668",0,0,0,0
"41669","text41669",1,0,0,0
"41670","text41670",1,0,0,0
"41671","text41671",1,0,0,0
"41672","text41672",1,3,0,0
"41673","text41673",2,1,0,0
"41674","text41674",1,0,0,0
"41675","text41675",1,0,0,0
"41676","text41676",1,0,0,0
"41677","text41677",1,2,0,0
"41678","text41678",1,3,0,0
"41679","text41679",3,0,0,0
"41680","text41680",0,0,0,0
"41681","text41681",0,0,0,0
"41682","text41682",0,0,0,0
"41683","text41683",1,0,0,0
"41684","text41684",1,0,0,0
"41685","text41685",0,0,0,0
"41686","text41686",0,0,0,0
"41687","text41687",0,0,0,0
"41688","text41688",0,0,0,0
"41689","text41689",0,2,0,0
"41690","text41690",0,1,0,0
"41691","text41691",0,0,0,0
"41692","text41692",0,4,0,0
"41693","text41693",0,1,1,0
"41694","text41694",0,0,0,0
"41695","text41695",1,0,0,0
"41696","text41696",1,1,0,0
"41697","text41697",2,0,0,0
"41698","text41698",0,0,0,0
"41699","text41699",0,0,0,0
"41700","text41700",0,0,0,0
"41701","text41701",0,1,0,0
"41702","text41702",0,1,0,0
"41703","text41703",0,0,0,0
"41704","text41704",0,0,0,0
"41705","text41705",1,0,0,0
"41706","text41706",1,0,0,0
"41707","text41707",0,0,0,0
"41708","text41708",2,1,0,0
"41709","text41709",2,2,0,0
"41710","text41710",2,1,0,0
"41711","text41711",0,0,0,0
"41712","text41712",1,2,0,0
"41713","text41713",0,0,0,0
"41714","text41714",0,2,0,0
"41715","text41715",0,1,0,0
"41716","text41716",0,0,0,0
"41717","text41717",0,0,0,0
"41718","text41718",0,0,0,0
"41719","text41719",0,0,0,0
"41720","text41720",0,1,0,0
"41721","text41721",0,1,0,0
"41722","text41722",0,0,0,0
"41723","text41723",1,0,0,0
"41724","text41724",0,1,0,0
"41725","text41725",0,2,0,0
"41726","text41726",0,0,0,0
"41727","text41727",0,0,0,0
"41728","text41728",0,0,0,0
"41729","text41729",0,1,0,0
"41730","text41730",1,0,0,0
"41731","text41731",0,0,0,0
"41732","text41732",0,2,0,0
"41733","text41733",0,1,0,0
"41734","text41734",0,0,0,0
"41735","text41735",1,1,0,0
"41736","text41736",0,0,0,0
"41737","text41737",1,0,0,0
"41738","text41738",0,1,0,0
"41739","text41739",0,0,0,0
"41740","text41740",0,2,0,0
"41741","text41741",0,1,0,0
"41742","text41742",0,0,0,0
"41743","text41743",0,1,0,0
"41744","text41744",0,1,0,0
"41745","text41745",0,0,0,0
"41746","text41746",0,1,0,0
"41747","text41747",0,0,0,0
"41748","text41748",0,2,0,0
"41749","text41749",0,0,0,0
"41750","text41750",0,2,0,0
"41751","text41751",0,0,0,0
"41752","text41752",0,0,0,0
"41753","text41753",0,0,0,0
"41754","text41754",0,1,0,0
"41755","text41755",0,0,0,0
"41756","text41756",1,2,0,0
"41757","text41757",0,1,0,0
"41758","text41758",0,1,0,0
"41759","text41759",0,1,0,0
"41760","text41760",0,0,0,0
"41761","text41761",0,0,0,0
"41762","text41762",0,1,0,0
"41763","text41763",0,1,0,0
"41764","text41764",0,0,0,0
"41765","text41765",0,1,0,0
"41766","text41766",0,0,0,0
"41767","text41767",0,1,0,0
"41768","text41768",0,0,0,0
"41769","text41769",0,0,0,0
"41770","text41770",0,0,0,0
"41771","text41771",0,1,0,0
"41772","text41772",1,3,0,0
"41773","text41773",0,0,0,0
"41774","text41774",0,1,0,0
"41775","text41775",0,1,0,0
"41776","text41776",1,2,0,0
"41777","text41777",0,0,0,0
"41778","text41778",0,1,0,0
"41779","text41779",0,0,0,0
"41780","text41780",0,0,0,0
"41781","text41781",0,1,0,0
"41782","text41782",0,0,0,0
"41783","text41783",0,0,0,0
"41784","text41784",0,1,0,0
"41785","text41785",0,1,0,0
"41786","text41786",0,0,0,0
"41787","text41787",0,0,0,0
"41788","text41788",0,1,0,0
"41789","text41789",0,2,0,0
"41790","text41790",0,0,0,0
"41791","text41791",0,0,0,0
"41792","text41792",0,0,0,0
"41793","text41793",0,0,0,0
"41794","text41794",0,1,0,0
"41795","text41795",0,0,0,0
"41796","text41796",0,0,0,0
"41797","text41797",0,0,0,0
"41798","text41798",0,0,0,0
"41799","text41799",0,0,0,0
"41800","text41800",0,0,0,0
"41801","text41801",0,0,0,0
"41802","text41802",0,0,0,0
"41803","text41803",0,2,0,0
"41804","text41804",0,0,0,0
"41805","text41805",0,0,0,0
"41806","text41806",0,0,0,0
"41807","text41807",0,0,0,0
"41808","text41808",0,0,0,0
"41809","text41809",0,1,0,0
"41810","text41810",0,0,0,0
"41811","text41811",0,0,0,0
"41812","text41812",0,0,0,0
"41813","text41813",0,0,0,0
"41814","text41814",0,1,0,0
"41815","text41815",0,0,0,0
"41816","text41816",0,0,0,0
"41817","text41817",0,0,0,0
"41818","text41818",0,0,0,0
"41819","text41819",0,0,0,0
"41820","text41820",0,0,0,0
"41821","text41821",0,0,0,0
"41822","text41822",1,2,0,0
"41823","text41823",0,0,0,0
"41824","text41824",0,0,0,0
"41825","text41825",0,1,0,0
"41826","text41826",0,1,0,0
"41827","text41827",0,0,0,0
"41828","text41828",1,1,0,0
"41829","text41829",0,0,0,0
"41830","text41830",0,0,0,0
"41831","text41831",0,2,0,0
"41832","text41832",0,1,0,0
"41833","text41833",0,1,0,0
"41834","text41834",0,0,0,0
"41835","text41835",1,0,0,0
"41836","text41836",0,0,0,0
"41837","text41837",0,1,0,0
"41838","text41838",1,0,0,0
"41839","text41839",0,0,0,0
"41840","text41840",0,0,0,0
"41841","text41841",0,0,0,0
"41842","text41842",0,3,0,0
"41843","text41843",0,0,0,0
"41844","text41844",0,1,0,0
"41845","text41845",0,0,0,0
"41846","text41846",0,0,0,0
"41847","text41847",0,1,0,0
"41848","text41848",1,0,0,0
"41849","text41849",0,3,0,0
"41850","text41850",0,1,0,0
"41851","text41851",1,0,0,0
"41852","text41852",0,1,0,0
"41853","text41853",0,0,0,0
"41854","text41854",0,1,0,0
"41855","text41855",0,0,0,0
"41856","text41856",0,0,0,0
"41857","text41857",2,0,0,0
"41858","text41858",0,4,0,0
"41859","text41859",0,0,0,0
"41860","text41860",0,0,0,0
"41861","text41861",1,1,0,0
"41862","text41862",0,0,0,0
"41863","text41863",1,1,0,0
"41864","text41864",0,0,0,0
"41865","text41865",0,0,0,0
"41866","text41866",0,0,0,0
"41867","text41867",0,0,0,0
"41868","text41868",0,0,0,0
"41869","text41869",0,0,0,0
"41870","text41870",0,0,0,0
"41871","text41871",0,0,0,0
"41872","text41872",0,0,0,0
"41873","text41873",0,1,0,0
"41874","text41874",0,1,0,0
"41875","text41875",0,1,0,0
"41876","text41876",0,0,0,0
"41877","text41877",0,1,0,0
"41878","text41878",0,0,0,0
"41879","text41879",1,2,0,0
"41880","text41880",1,0,0,0
"41881","text41881",0,2,0,0
"41882","text41882",1,0,0,0
"41883","text41883",1,0,0,0
"41884","text41884",0,0,0,0
"41885","text41885",0,0,0,0
"41886","text41886",0,0,0,0
"41887","text41887",0,0,0,0
"41888","text41888",0,3,0,0
"41889","text41889",0,1,0,0
"41890","text41890",0,0,0,0
"41891","text41891",0,0,0,0
"41892","text41892",0,1,0,0
"41893","text41893",1,0,0,0
"41894","text41894",0,0,0,0
"41895","text41895",0,2,0,0
"41896","text41896",0,1,0,0
"41897","text41897",0,3,0,0
"41898","text41898",1,1,0,0
"41899","text41899",0,1,0,0
"41900","text41900",0,0,0,0
"41901","text41901",0,0,0,0
"41902","text41902",0,0,0,0
"41903","text41903",0,1,0,0
"41904","text41904",0,1,0,0
"41905","text41905",0,0,0,0
"41906","text41906",0,0,0,0
"41907","text41907",0,1,0,0
"41908","text41908",0,0,0,0
"41909","text41909",0,0,0,0
"41910","text41910",0,0,0,0
"41911","text41911",0,1,0,0
"41912","text41912",0,0,0,0
